trial,y_obs_rate,condition,block,t_block,t_block_share,fnorm_mean,eta_min,eta_max,eta_var,to_dim1,to_dim1_share,to_dim2,to_dim2_share,to_dim3,to_dim3_share,t_total
3,1.0,all_gaussian,pois,1.6933837130671474,0.03894437768407694,1.6244807033825481,-3.6887399295355876,4.054682636919833,2.760490016869436,0.04728798835741213,0.0010875274542328532,0.11347787279507987,0.002609760034193734,1.5326178519146552,0.03524709019565035,43.48210996730128
3,0.1,y_only,bern,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
3,0.1,y_only,gauss,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
3,0.1,y_only,pois,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
3,0.1,single_bernoulli,bern,0.8773711975275038,1.0,1.2350255682642348,-3.2901348403390673,3.5938247515215496,1.570251256796351,0.5974142873324506,0.680913949552946,0.10631861216489918,0.12117859859602505,0.17363829803015424,0.19790745185102915,0.8773711975275038
3,0.1,single_bernoulli,gauss,,,,,,,,,,,,,0.8773711975275038
3,0.1,single_bernoulli,pois,,,,,,,,,,,,,0.8773711975275038
3,0.1,single_gaussian,bern,,,,,,,,,,,,,33.8674882436991
3,0.1,single_gaussian,gauss,33.8674882436991,1.0,0.9981968663126471,-2.671139057818914,3.1342766561230953,0.9813388939059544,0.5250419924363257,0.015502832352322657,33.07150564648123,0.9764971470133761,0.2709406047815316,0.008000020634300772,33.8674882436991
3,0.1,single_gaussian,pois,,,,,,,,,,,,,33.8674882436991
3,0.1,single_poisson,bern,,,,,,,,,,,,,4.918556237203131
3,0.1,single_poisson,gauss,,,,,,,,,,,,,4.918556237203131
3,0.1,single_poisson,pois,4.918556237203131,1.0,1.006011937030084,-2.634170025102378,2.1613077497062085,0.9372106263921168,0.0382706398709044,0.007780868617793109,0.06647089465880185,0.01351431018639722,4.813814702673426,0.97870482119581,4.918556237203131
3,0.1,per_column_all,bern,0.15362039199305344,0.0026187667187689305,0.44775749356528466,-1.4035114640329123,1.392293049417688,0.2578453764025437,0.09176215780163552,0.0015642694421988726,0.01722517690539523,0.00029363757909689486,0.044633057286022626,0.0007608596974731618,58.66135035703739
3,0.1,per_column_all,gauss,54.10405307498975,0.9223117563044486,1.2222717652688002,-3.213745195207487,3.1747145427908885,1.0155361374657739,0.21167338427458576,0.003608396039065815,53.70147173555725,0.9154489524824734,0.19090795515789588,0.0032544077829090297,58.66135035703739
3,0.1,per_column_all,pois,4.403676890054589,0.07506947697678247,0.9310824536356082,-2.3132149288656345,2.115315209727244,0.9693967720843212,0.03659928277871163,0.0006239079488616126,0.1970017161683582,0.0033582881227473245,4.170075891107517,0.07108728090517351,58.66135035703739
3,0.1,all_gaussian,bern,4.2902044306725875,0.0903935572422034,0.5626148857655773,-0.330876672352362,1.5805175821511497,0.12613374863751348,3.71401751597863,0.0782534399827022,0.08208337408082897,0.0017294766003599004,0.49410354061312556,0.01041064065914124,47.46139616098165
3,0.1,all_gaussian,gauss,29.741760564606928,0.6266516152143421,0.9878178283980056,-2.9128880730633187,3.0351655742591532,0.9920183476154191,0.8330916045218009,0.017553036191689013,28.271722967098853,0.5956782828555144,0.6369459929862678,0.01342029616713858,47.46139616098165
3,0.1,all_gaussian,pois,13.429431165702127,0.2829548275434543,2.6622624329345683,-2.001064750286333,9.802694094822614,3.9196394240438766,3.662141680515097,0.07716042882711843,0.4869396119353098,0.010259698435412364,9.280349873251708,0.19553470028092326,47.46139616098165
4,1.0,y_only,bern,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
4,1.0,y_only,gauss,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
4,1.0,y_only,pois,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
4,1.0,single_bernoulli,bern,0.8499539355455437,1.0,1.2210718063880697,-3.9136013501736864,3.219301858340737,1.6363859790612563,0.7766099449353544,0.9137082757748356,0.034571175443799736,0.04067417538529332,0.03877281516638903,0.045617548839870556,0.8499539355455437
4,1.0,single_bernoulli,gauss,,,,,,,,,,,,,0.8499539355455437
4,1.0,single_bernoulli,pois,,,,,,,,,,,,,0.8499539355455437
4,1.0,single_gaussian,bern,,,,,,,,,,,,,48.73136328442483
4,1.0,single_gaussian,gauss,48.73136328442483,1.0,1.0748013604252045,-2.337541282308393,2.4997546789290275,1.0517900885589173,1.085319855714661,0.022271485601174288,47.17619746035763,0.9680869624970198,0.469845968352555,0.009641551901806199,48.73136328442483
4,1.0,single_gaussian,pois,,,,,,,,,,,,,48.73136328442483
4,1.0,single_poisson,bern,,,,,,,,,,,,,4.563017344638321
4,1.0,single_poisson,gauss,,,,,,,,,,,,,4.563017344638321
4,1.0,single_poisson,pois,4.563017344638321,1.0,0.9965923986805437,-2.5503163568834037,2.2184681717647132,0.97707112347659,0.3506753190816661,0.07685162965547783,0.021567624952485764,0.004726614720811517,4.190774400604168,0.9184217556237104,4.563017344638321
4,1.0,per_column_all,bern,0.8467098726313618,0.015890399792649574,1.220779551253098,-4.003438721229488,2.9696264694884835,1.6034259443361967,0.7755638415383413,0.014555185790461386,0.05140989037218928,0.0009648212896958199,0.019736140720829996,0.00037039271249234706,53.28436563459055
4,1.0,per_column_all,gauss,47.9826503632389,0.9005014846623239,1.0775066585364212,-2.411696957695665,2.6504761292247028,1.0761794982472352,1.126594841843668,0.021143065670886352,46.43927032635604,0.8715365149474372,0.4167851950391578,0.007821904043999612,53.28436563459055
4,1.0,per_column_all,pois,4.455005398720277,0.08360811554502634,0.9847656689266412,-2.912594377572546,2.124112909271811,0.981665002452093,0.30559392641752137,0.005735151817574409,0.019921834112352023,0.00037387766327125774,4.1294896381904,0.07749908606418059,53.28436563459055
4,1.0,all_gaussian,bern,0.49178041067418543,0.010049808126603691,0.26501967091117823,-0.6070321592239059,0.7065388459389865,0.0720174929447796,0.4190461126865565,0.00856344201048125,0.01952016423468916,0.00039890548891421187,0.05321413375293984,0.00108746062720823,48.93430844439231
