split,model_seed,condition,n_cols_used,family_note,k,L,num_iter,family_y,numerics_mode,test_y_ll,test_y_rmse,test_spearman,test_pearson,test_n_pairs,train_y_ll,train_y_rmse,train_spearman,w0,w,nan_occurred,nan_count,internal_retry,q_bic_failed,n_warnings,validate_support_passed,runtime_s,movie_set_hash,x_input_hash,y_train_hash,y_test_hash
7,131071,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.287429279553307,6.303363549570583,0.8483299264669069,0.845181675589329,4950,-2.816431705235771,3.993925917905752,0.9287994473000781,2.748294283017044,0.27027988676446196,False,0,0,False,0,True,11.27,48cea1e68c79563855304b0e0718b12ee2aac077cd4a9e812548328bcd0f7f69,f792571b75a5af566376411688d522eab0a05674516be262d312ce9046e8514c,48c62b2fc97488417987482472f48f6b6ccba29ca58ad3feff2079b0ea237da9,6ba63b558f5cdabbf9dc243c28a444966c5896e6b5f00bff814eb5686697672c
7,131071,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.2918787117024992,6.237858891696236,0.8486220961208548,0.8494471716543148,4950,-2.8212132353158954,3.969788362501333,0.9289024100637565,2.7516118625797548,0.26955093567103766,False,0,0,False,0,True,11.29,48cea1e68c79563855304b0e0718b12ee2aac077cd4a9e812548328bcd0f7f69,ad03a6e8b84a002da222461efa87cca1f50e44a1ce63b0960424e0e4b19e008b,48c62b2fc97488417987482472f48f6b6ccba29ca58ad3feff2079b0ea237da9,6ba63b558f5cdabbf9dc243c28a444966c5896e6b5f00bff814eb5686697672c
7,131071,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.2827399851849313,6.207905500380585,0.8504953904023809,0.8511521141392528,4950,-2.820350052261416,3.965565437686134,0.9295772774294071,2.7521380411270004,0.2695599884626119,False,0,0,False,0,True,11.32,48cea1e68c79563855304b0e0718b12ee2aac077cd4a9e812548328bcd0f7f69,31f77f2218377149912399d59b37bc2fafbd7029be012779bf6189e1fe4e6112,48c62b2fc97488417987482472f48f6b6ccba29ca58ad3feff2079b0ea237da9,6ba63b558f5cdabbf9dc243c28a444966c5896e6b5f00bff814eb5686697672c
7,131071,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.3891972545341154,6.565155163988364,0.8280520421166819,0.8302457348819191,4950,-2.9588144593219363,4.6855395423419255,0.8990788678438066,2.528846828925221,0.3180902873809106,False,0,0,False,0,True,13.13,48cea1e68c79563855304b0e0718b12ee2aac077cd4a9e812548328bcd0f7f69,d4f7309c90ca04e649a2b2be4db506f8de31474c86fa9a65db244bd770441d5a,48c62b2fc97488417987482472f48f6b6ccba29ca58ad3feff2079b0ea237da9,6ba63b558f5cdabbf9dc243c28a444966c5896e6b5f00bff814eb5686697672c
8,131080,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.414736599585778,6.7391316271632205,0.7948976463583864,0.8052472956946105,4950,-2.8110005572549235,3.9872619779332625,0.9357230363278499,2.724870521357258,0.27808290737463365,False,0,0,False,0,True,8.11,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,4ffa209e9200a21f471f65f3fe33d9e9c14a9d5a06a7acd438577c53c98e377b,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131080,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.4025532717675406,6.7013449155038884,0.7986505115669033,0.8079758712946306,4950,-2.8009218308789885,3.944528690504055,0.9374488036720601,2.6949233438958653,0.28409788726110047,False,0,0,False,0,True,9.32,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,4ffa209e9200a21f471f65f3fe33d9e9c14a9d5a06a7acd438577c53c98e377b,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131080,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.4064249820179087,6.727468027558223,0.797017886884652,0.8072590993124505,4950,-2.7997664708373367,3.9188405835395796,0.937709565598326,2.693260620494212,0.2844493207818398,False,0,0,False,0,True,11.25,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,b816080beafcd5e915c693aee5bd2e973f188af542e8eb431c182d3a25304460,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131080,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.398458559935403,6.696486828390852,0.8000010521273403,0.8082966940104367,4950,-2.8033094877253606,3.9425529011446194,0.9377125632634359,2.696153494887237,0.2840997744941473,False,0,0,False,0,True,11.23,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,81e7e452a8a31d2a898f0453383cebf3e980c763dd405fc82ddacfc2a3730dee,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131080,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.3897887728961242,6.673956495231621,0.8008903454446538,0.8098044328761641,4950,-2.801005470662114,3.934731476153011,0.9380636146707958,2.695727036608954,0.2835437637539928,False,0,0,False,0,True,11.5,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,15c3ae0b2600a2879bc691b3674d684978af77dcaafe78fecb361e0c1a51b705,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131080,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.497864085694279,6.980000969854762,0.769724948989129,0.7861183670525845,4950,-2.938515773190974,4.613373965390743,0.9112702971038584,2.468577366212709,0.33554981873505774,False,0,0,False,0,True,13.22,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,b28480a76f38973ada6bbf2664e69abf32c2de162b5b56884e66029dfadaf92d,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131081,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.443440987404623,6.840164670135883,0.7957965830163667,0.8045248888930863,4950,-2.8080937478809207,3.96309410576339,0.9368721849676935,2.721913868354077,0.2785037235777393,False,0,0,False,0,True,7.83,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,4ffa209e9200a21f471f65f3fe33d9e9c14a9d5a06a7acd438577c53c98e377b,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131081,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.424970882006417,6.7989473199551504,0.7989671129070272,0.8072871952411961,4950,-2.7978063896196765,3.9232928475709357,0.9382692922860975,2.6871756543482546,0.2856464130566446,False,0,0,False,0,True,9.33,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,4ffa209e9200a21f471f65f3fe33d9e9c14a9d5a06a7acd438577c53c98e377b,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131081,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.4153083193825258,6.759307752560812,0.7999108125667447,0.8115026178276132,4950,-2.80088452167492,3.9351003331996877,0.9375187759971001,2.692527525177177,0.28416856675266866,False,0,0,False,0,True,11.24,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,b816080beafcd5e915c693aee5bd2e973f188af542e8eb431c182d3a25304460,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131081,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.4360109664312835,6.826780107201143,0.7975559311769597,0.8089031491836742,4950,-2.800137689504182,3.938932277576534,0.9376806963819336,2.692068266998249,0.2847065567022172,False,0,0,False,0,True,11.24,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,81e7e452a8a31d2a898f0453383cebf3e980c763dd405fc82ddacfc2a3730dee,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131081,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.436708438262187,6.8457499822847545,0.7968056205433264,0.8062932339933974,4950,-2.8003504604760128,3.9321555842000806,0.9370317153957995,2.6944059907078555,0.2837761346891143,False,0,0,False,0,True,11.28,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,15c3ae0b2600a2879bc691b3674d684978af77dcaafe78fecb361e0c1a51b705,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
8,131081,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.4819940481270852,6.938953311273832,0.775248217370974,0.7914979761703969,4950,-2.932969389457105,4.612539694785001,0.9131331197120245,2.4722079529523433,0.33480945367489523,False,0,0,False,0,True,13.26,02df20751e4866321fa03767b2483d0795bf1592a2569d0aaeb68a3c8fe169d5,b28480a76f38973ada6bbf2664e69abf32c2de162b5b56884e66029dfadaf92d,1a445ca705437b4dd4cc23a1f6f739c7ce3901ec76f346339cec82ab33e2dff0,cf444c2b586dd354a9249469d7f12ec9f1b2feb149de79f9eece58047cfbe380
9,131090,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.288300695644188,6.201901920106554,0.8274206132876138,0.8319097125955207,4950,-2.775834797046968,3.7985020616543057,0.9348080457084671,2.7153628704924486,0.276669026919947,False,0,0,False,0,True,7.88,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,c86296639f89d0f9ca0d9e6e93c11edd703452a3de92d7559694aa013e14ba6d,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131090,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.2945467976915173,6.206761791108011,0.8274956415682511,0.8314000418636509,4950,-2.765294526717291,3.7654756485581657,0.9370893042532864,2.680200510441022,0.28444629508054287,False,0,0,False,0,True,9.32,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,c86296639f89d0f9ca0d9e6e93c11edd703452a3de92d7559694aa013e14ba6d,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131090,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.284427852165744,6.215472347358674,0.8272024349923089,0.8305279966905075,4950,-2.7662733425786317,3.7713371006434415,0.9369975858974533,2.6819253260301252,0.2836170914907412,False,0,0,False,0,True,11.28,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,77aacb5aa04705737bec9bf8a180b1c2f8148d054ec04adf75bbc18be6543cfd,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131090,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.285531057537157,6.2274319541076055,0.8280542811931235,0.8322349268611723,4950,-2.7644500072013227,3.7725144879402577,0.9373170148532437,2.680561915420882,0.28414942169794116,False,0,0,False,0,True,11.3,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,ef017eb40ba69a53d76439a3fadcd27c483906b1f1f7ad8e0e458b7b64cf2701,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131090,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.274365704931589,6.2013597864338434,0.8291782651571254,0.833987092803864,4950,-2.766422218104277,3.76921694599245,0.9369251295553838,2.6823387935211054,0.2838920141485499,False,0,0,False,0,True,11.36,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,522564247be641a100d13bf0d4b551ce9f636af900d6797ca12d3fd358326ba1,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131090,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.4217950477830303,6.603208272532944,0.7962766760903506,0.8045992698906882,4950,-2.917995620379056,4.536767706021691,0.906998681551373,2.46079429979023,0.33058669235057225,False,0,0,False,0,True,13.28,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,dd9dbb61f0d65fc7b69f2233dc778afdb6eec25a0e3624b3a5f0f864396bddb9,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131091,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.2955394587929008,6.210236200677609,0.8242163802177012,0.8315046548928875,4950,-2.7751194780786763,3.8131456863281885,0.9353953645096988,2.712868544531384,0.27736392436917184,False,0,0,False,0,True,7.85,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,c86296639f89d0f9ca0d9e6e93c11edd703452a3de92d7559694aa013e14ba6d,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131091,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.297873918814534,6.204736142868395,0.8255903421090083,0.8328252553652603,4950,-2.7650725758112493,3.754774718829439,0.9371962492682155,2.6795375654648637,0.28481126970902765,False,0,0,False,0,True,9.21,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,c86296639f89d0f9ca0d9e6e93c11edd703452a3de92d7559694aa013e14ba6d,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131091,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.2962877852071975,6.202503974448795,0.8259720694433126,0.8329003024562849,4950,-2.7654463338872475,3.756449652660177,0.9371439857834949,2.6796023331872987,0.28479443254090314,False,0,0,False,0,True,11.23,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,77aacb5aa04705737bec9bf8a180b1c2f8148d054ec04adf75bbc18be6543cfd,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131091,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.299900297068445,6.21516787637771,0.8253060293710746,0.8324780499233205,4950,-2.7643452193549236,3.751706857570075,0.9372139571211012,2.680064936113554,0.28482563370884406,False,0,0,False,0,True,11.37,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,ef017eb40ba69a53d76439a3fadcd27c483906b1f1f7ad8e0e458b7b64cf2701,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131091,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.300569662243045,6.244817477114924,0.8272213982749461,0.8320609092218857,4950,-2.7647952072429134,3.748331732872241,0.9368429254612564,2.681850766915698,0.2842353621997617,False,0,0,False,0,True,11.2,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,522564247be641a100d13bf0d4b551ce9f636af900d6797ca12d3fd358326ba1,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
9,131091,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.4055015867065577,6.537915175531826,0.7931329805005631,0.803329929134888,4950,-2.919778955237239,4.5597976907984314,0.9053074855421258,2.466216020564985,0.32867511652743847,False,0,0,False,0,True,13.09,44eb17551c3df22873a1d4886456fb266b727c35db4093069d12f52a87068e17,dd9dbb61f0d65fc7b69f2233dc778afdb6eec25a0e3624b3a5f0f864396bddb9,6ee2d379cff8ac58d6e52d1d7d04a8140920f56c2fb9e503b38045c6bba0c7ad,f48527bc6c27c05cbae2d362d36dc79f7871e366f5dfc501fe821fa0066bea14
10,131100,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.393873996362795,6.69963915310656,0.8350815393886742,0.8298238333275142,4950,-2.798740688574828,3.9796028638391387,0.9290265562105534,2.7286054662114587,0.2708483299180978,False,0,0,False,0,True,7.88,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131100,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.39260217819691,6.673440770416317,0.8344387226197588,0.8313999225942461,4950,-2.7879039422870853,3.9445416826022703,0.9300232219364628,2.6966624166288584,0.27848206232167866,False,0,0,False,0,True,9.2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131100,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.3832597555583828,6.647421128863193,0.8359988340888339,0.8329038996601515,4950,-2.790667350523843,3.96574435649894,0.9306729405864571,2.6968017358187595,0.27713172093367355,False,0,0,False,0,True,11.3,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,9465e8081cddfe3227a52e5be8bd1711b13d5f5da60b044796f5055ed6290b11,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131100,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.3793322817900004,6.631896761048729,0.8355339017758274,0.8334933332355715,4950,-2.788678803501172,3.95667051972157,0.930741617000556,2.700995109984663,0.27700716025327454,False,0,0,False,0,True,11.88,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,1ad2bd5fe4c5cae473007ef083e67b704b904c16da55e63649e620e4ca79a030,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131100,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.3845716197050457,6.657993817846092,0.8356746257590216,0.8318822338699119,4950,-2.790360505757275,3.9582307094315614,0.9304087158005282,2.696472832239586,0.27738780625585985,False,0,0,False,0,True,11.26,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,fd071f068090ffe6e0de785b20c56c32ed986e0e9e474c701716f0788eda7de1,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131100,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.4518433854095534,6.849840243511266,0.828263889673012,0.8232980375391211,4950,-2.942923408251529,4.684565375297452,0.9005985318378319,2.4832128395607778,0.32159873877297757,False,0,0,False,0,True,13.18,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,bc653bc668b09ada0179ae7f2147b71b9ec4dd4970f2f33b3ee5d7fbe2615b87,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131101,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.345571977159111,6.494869705120577,0.8424990489972566,0.8411480747561318,4950,-2.7956452480637246,3.963235180990219,0.9297440342139467,2.7326336206650557,0.26983303977097484,False,0,0,False,0,True,8.18,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131101,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.383003619515342,6.599596397087663,0.8357765795588726,0.8351217055118186,4950,-2.7838763708629615,3.9041740207269306,0.9315118451965462,2.6965503281944794,0.27790817062599815,False,0,0,False,0,True,9.43,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131101,genre_year,20,bernoulli*19 + gaussian(year_z),3,5,8,poisson,consistent,-3.3770386985024348,6.605676292525997,0.8366093924606436,0.8348454787911883,4950,-2.784619778124478,3.926305785291161,0.9320703081409482,2.6986893399375758,0.2770821160040263,False,0,0,False,0,True,11.44,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,9465e8081cddfe3227a52e5be8bd1711b13d5f5da60b044796f5055ed6290b11,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131101,genre_logcount_train,20,bernoulli*19 + gaussian(log_count_train_z),3,5,8,poisson,consistent,-3.3509544488929714,6.5441494970181395,0.8420410258504788,0.8383876287651855,4950,-2.782289605987734,3.9107252194553026,0.9324763412447473,2.698748246379914,0.2769049420320287,False,0,0,False,0,True,11.3,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,1ad2bd5fe4c5cae473007ef083e67b704b904c16da55e63649e620e4ca79a030,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131101,mixed_train_log,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z, log_count_train_z)",3,5,8,poisson,consistent,-3.3697992146376214,6.554242241955358,0.8374040636135056,0.8377149221542591,4950,-2.7857378920730382,3.892399173262771,0.9315097601578366,2.7011683177451333,0.27649122893100003,False,0,0,False,0,True,11.25,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,fd071f068090ffe6e0de785b20c56c32ed986e0e9e474c701716f0788eda7de1,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
10,131101,mixed_train_raw_poisson,22,"bernoulli*19 + gaussian(mean_rating_train_z, year_z) + poisson(count_train_raw)",3,5,8,poisson,consistent,-3.453725518311037,6.816157839840911,0.8230058099900015,0.8233488814027248,4950,-2.9364002401911273,4.648513025679778,0.9011986440862083,2.4902812010568054,0.31898991870483673,False,0,0,False,0,True,13.16,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,bc653bc668b09ada0179ae7f2147b71b9ec4dd4970f2f33b3ee5d7fbe2615b87,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec
11,131110,y_only,0,"X unused (fix_x=True, F fixed at 0); genre19 array passed",3,5,8,poisson,consistent,-3.384483631277327,6.535021888263959,0.8593249373953205,0.8492057786430979,4950,-2.7867773114365,3.86970117320625,0.9327728318039271,2.7180315034981573,0.27655701469682387,False,0,0,False,0,True,7.93,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,17839ca5aaae8c05e836b93fea4ca06d57cf0c8d4787be753ba60617f6d3c125,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6
11,131110,genre_only,19,bernoulli*19,3,5,8,poisson,consistent,-3.361457476423678,6.460942228900968,0.8654969683058078,0.8546051463727969,4950,-2.7810908622969426,3.8311915331851267,0.9338866210554356,2.690983187839536,0.28222694252315167,False,0,0,False,0,True,9.26,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,17839ca5aaae8c05e836b93fea4ca06d57cf0c8d4787be753ba60617f6d3c125,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6
