replicate,start_label,iteration,column,candidate_optimizer,previous_family,selected_family,margin_neg2,changed,all_candidates_converged,score_bernoulli,score_poisson,bernoulli_optimizer,bernoulli_n_iter,bernoulli_converged,bernoulli_grad_inf,bernoulli_scipy_success,bernoulli_scipy_status,poisson_optimizer,poisson_n_iter,poisson_converged,poisson_grad_inf,poisson_scipy_success,poisson_scipy_status,selected_candidate_family,selected_candidate_score,selected_loading,selected_loading_sha256,loading_installation_policy,selected_loading_installed,installed_loading_sha256,family_x_true
rep2,start_P,1,8,bfgs,poisson,bernoulli,49.65616388515457,True,True,-49.16098386122408,-73.98906580380137,bfgs,8,True,1.3712631030671218e-10,False,2,bfgs,9,True,1.4408945148147722e-10,False,2,bernoulli,-49.16098386122408,0.026309195423061947|-0.81126522106309507|-0.14684737445320314,08de09bc139645f92229e07914ec0d4bed5d794909b93fda94195c0b9887450a,selected_candidate_loading,True,08de09bc139645f92229e07914ec0d4bed5d794909b93fda94195c0b9887450a,bernoulli
rep2,start_P,2,3,bfgs,bernoulli,bernoulli,54.356189300031076,False,True,-43.77891121087339,-70.95700586088893,bfgs,10,True,1.8076010466216986e-09,False,2,bfgs,11,True,3.156230832246365e-12,True,0,bernoulli,-43.77891121087339,-1.30255712457207|0.32489179274771079|-0.42559514636673751,943b66ba55f443ac3473355fcc6475eceb13812cb57bdd1d1de2f85a28dd4245,selected_candidate_loading,True,943b66ba55f443ac3473355fcc6475eceb13812cb57bdd1d1de2f85a28dd4245,bernoulli
rep2,start_P,2,4,bfgs,bernoulli,bernoulli,47.572459245933686,False,False,-50.87777691211491,-74.66400653508175,bfgs,7,True,5.332485564224498e-11,True,0,bfgs,8,False,1.6763293331223393e-08,False,2,bernoulli,-50.87777691211491,0.18437795617280395|-0.20192281209666607|0.2871636102003729,918ab0b42605553950a978504d24c3e43a683c264c58288232eb637b8e245e21,selected_candidate_loading,True,918ab0b42605553950a978504d24c3e43a683c264c58288232eb637b8e245e21,bernoulli
rep2,start_P,2,5,bfgs,bernoulli,bernoulli,51.69620548393074,False,True,-45.724571676534744,-71.57267441850011,bfgs,8,True,9.417719937232505e-11,True,0,bfgs,11,True,7.740456053895173e-11,True,0,bernoulli,-45.724571676534744,-0.74238244458623204|0.54019851392233709|-0.69475614580624834,98ef312cc995eee914ad55144e7af7c32951d4fbebb46fec106c6c6f01d47618,selected_candidate_loading,True,98ef312cc995eee914ad55144e7af7c32951d4fbebb46fec106c6c6f01d47618,bernoulli
rep2,start_P,2,6,bfgs,bernoulli,bernoulli,46.40783338789764,False,True,-49.77762426249823,-72.98154095644705,bfgs,7,True,4.639444384224589e-12,True,0,bfgs,9,True,3.3287844702911684e-10,False,2,bernoulli,-49.77762426249823,-0.4297736225938677|0.3554740857057751|0.062735874553086296,762f3df2aaee225d20b90985c97ee9806fb702d04849d8c942a2fee98fc5a4bb,selected_candidate_loading,True,762f3df2aaee225d20b90985c97ee9806fb702d04849d8c942a2fee98fc5a4bb,bernoulli
rep2,start_P,2,7,bfgs,bernoulli,bernoulli,52.81862922685808,False,True,-47.32599940766713,-73.73531402109617,bfgs,8,True,1.1062879501366751e-10,False,2,bfgs,8,True,7.378723188011805e-11,True,0,bernoulli,-47.32599940766713,-0.1222116106244327|-0.4736991214773183|-0.47392262677904207,9b397839912add0e640afb82b3ba79d1d70af9683e438fb0bb9b7565b6bfe2a2,selected_candidate_loading,True,9b397839912add0e640afb82b3ba79d1d70af9683e438fb0bb9b7565b6bfe2a2,bernoulli
rep2,start_P,2,8,bfgs,bernoulli,bernoulli,59.708684368954806,False,True,-44.29017735547775,-74.14451953995516,bfgs,8,True,2.805156107399398e-11,True,0,bfgs,10,True,1.306301289361045e-10,False,2,bernoulli,-44.29017735547775,0.30827919025137179|-1.0957224342619614|-0.21863882556249406,77c92f39f1179407423811bf334d3c648a764db8610ddaf7228a615aebebacba,selected_candidate_loading,True,77c92f39f1179407423811bf334d3c648a764db8610ddaf7228a615aebebacba,bernoulli
rep2,start_P,3,3,bfgs,bernoulli,bernoulli,58.639407653090174,False,True,-42.082648987396944,-71.40235281394203,bfgs,8,True,1.1594538662507147e-10,False,2,bfgs,10,True,5.316005413646963e-11,True,0,bernoulli,-42.082648987396944,-1.17712554905678|0.77923732147150471|-0.3420183210216729,b02819771956c2dc5e92ab3124ab07d64e38fa2806101ece5650997b9bb0eb5c,selected_candidate_loading,True,b02819771956c2dc5e92ab3124ab07d64e38fa2806101ece5650997b9bb0eb5c,bernoulli
rep2,start_P,3,4,bfgs,bernoulli,bernoulli,46.74631575337308,False,True,-51.23883607354836,-74.6119939502349,bfgs,7,True,8.251621608224013e-13,True,0,bfgs,7,True,3.5794986974480023e-10,False,2,bernoulli,-51.23883607354836,0.020200270068829292|-0.15333419265019471|0.26283533180466356,e0d820ba191856e969b420b731e53440d9253c8a9b21c11a22d42e007da6a35d,selected_candidate_loading,True,e0d820ba191856e969b420b731e53440d9253c8a9b21c11a22d42e007da6a35d,bernoulli
rep2,start_P,3,5,bfgs,bernoulli,bernoulli,53.60194265743215,False,True,-45.7197112308384,-72.52068255955447,bfgs,10,True,2.1209700662438992e-13,True,0,bfgs,10,True,5.824639881524263e-10,False,2,bernoulli,-45.7197112308384,-0.5270847660681226|0.73871880313752847|-0.68812472394940782,c7993f94f7b497b7a10e398f4df38ea958cd02f2eb2b8d53253624f53dc76884,selected_candidate_loading,True,c7993f94f7b497b7a10e398f4df38ea958cd02f2eb2b8d53253624f53dc76884,bernoulli
rep2,start_P,3,6,bfgs,bernoulli,bernoulli,49.222118967712916,False,True,-48.39710043935249,-73.00815992320895,bfgs,7,True,5.786127132978436e-12,True,0,bfgs,8,True,6.067235602813525e-11,True,0,bernoulli,-48.39710043935249,-0.37540325038230637|0.44234936181138523|0.2138580209889907,3081d7b0621e2eb5fb64587b26868702eb3b87d0111edd54ec5d4751682ef74a,selected_candidate_loading,True,3081d7b0621e2eb5fb64587b26868702eb3b87d0111edd54ec5d4751682ef74a,bernoulli
rep2,start_P,3,7,bfgs,bernoulli,bernoulli,56.06832429756078,False,True,-46.001047777006384,-74.03520992578677,bfgs,7,True,5.833964422663485e-11,True,0,bfgs,11,True,1.501346602594822e-10,False,2,bernoulli,-46.001047777006384,-0.17766532747215921|-0.31132503127994354|-0.69678485871319273,28e029d54bef8ceabe1d68f01a80f41ca77f1d59691518119577f79123bf5def,selected_candidate_loading,True,28e029d54bef8ceabe1d68f01a80f41ca77f1d59691518119577f79123bf5def,bernoulli
rep2,start_P,3,8,bfgs,bernoulli,bernoulli,57.838568613425636,False,True,-45.49605699850465,-74.41534130521747,bfgs,8,True,1.050961095927505e-10,False,2,bfgs,10,True,8.981020371834348e-11,True,0,bernoulli,-45.49605699850465,0.25376884153067281|-0.76874729088696991|-0.31397297323965156,aa67aaa4c706be5050ed74481fdb28d8d3a8c30f20d28f71edfa83c726c7b5eb,selected_candidate_loading,True,aa67aaa4c706be5050ed74481fdb28d8d3a8c30f20d28f71edfa83c726c7b5eb,bernoulli
rep2,start_P,4,3,bfgs,bernoulli,bernoulli,59.46209543024213,False,True,-41.60654112955311,-71.33758884467417,bfgs,6,True,3.459384068094096e-09,False,2,bfgs,13,True,9.131424505426367e-10,False,2,bernoulli,-41.60654112955311,-1.1719455613079872|0.87222219300622039|-0.26926630720878286,1b2394d5c52ec44647d53e4962e8e8c6ab2bfb4115ae22b1c4437298bf979c8f,selected_candidate_loading,True,1b2394d5c52ec44647d53e4962e8e8c6ab2bfb4115ae22b1c4437298bf979c8f,bernoulli
rep2,start_P,4,4,bfgs,bernoulli,bernoulli,46.630626818238085,False,True,-51.17867319251697,-74.49398660163601,bfgs,8,True,2.894573469802708e-13,True,0,bfgs,9,True,5.261799884692664e-11,True,0,bernoulli,-51.17867319251697,-0.0430908443978779|-0.073538928510240492|0.26815938720719001,d68fce965198f2d310569e7f79e47dd8ce882d91082c98d4ead511333b7f9822,selected_candidate_loading,True,d68fce965198f2d310569e7f79e47dd8ce882d91082c98d4ead511333b7f9822,bernoulli
rep2,start_P,4,5,bfgs,bernoulli,bernoulli,55.13105889547873,False,True,-44.56771581564033,-72.13324526337969,bfgs,8,True,1.2300596097247762e-10,False,2,bfgs,11,True,1.1222178741832067e-10,False,2,bernoulli,-44.56771581564033,-0.57183818410414355|0.78881028319616808|-0.66097010748908192,0066ae9db756c762afa312394b905f327e3363a30c2aba3ae531eabe7a30361f,selected_candidate_loading,True,0066ae9db756c762afa312394b905f327e3363a30c2aba3ae531eabe7a30361f,bernoulli
rep2,start_P,4,6,bfgs,bernoulli,bernoulli,49.451647937009795,False,True,-48.11068429232927,-72.83650826083417,bfgs,7,True,9.445888515813294e-11,True,0,bfgs,7,True,5.376654055311292e-09,False,2,bernoulli,-48.11068429232927,-0.34184857342965758|0.51962591894283716|0.22395341726405779,3459d6b3d726e121d3b55266cb4211fd8421a77058a58ecd060fcbf32bfc9533,selected_candidate_loading,True,3459d6b3d726e121d3b55266cb4211fd8421a77058a58ecd060fcbf32bfc9533,bernoulli
rep2,start_P,4,7,bfgs,bernoulli,bernoulli,55.00728328665821,False,True,-46.52352974740664,-74.02717139073575,bfgs,8,True,5.397271518603475e-12,True,0,bfgs,11,True,1.72962089095563e-10,False,2,bernoulli,-46.52352974740664,-0.29386855440117443|-0.26327374662604519|-0.68068740562363339,991a62dc01d0a989da284fe709b7a2d2164cd83c07ea0e7a7253434c453aab1d,selected_candidate_loading,True,991a62dc01d0a989da284fe709b7a2d2164cd83c07ea0e7a7253434c453aab1d,bernoulli
rep2,start_P,4,8,bfgs,bernoulli,bernoulli,57.619999245532284,False,True,-45.53062391162159,-74.34062353438773,bfgs,7,True,5.001780434277236e-10,False,2,bfgs,10,True,2.5500579425852266e-10,False,2,bernoulli,-45.53062391162159,0.18123276224589849|-0.66803780226044007|-0.47830445886955447,5e23f10b738eaf6c6850c0ecc6979422bff6b5267b91ba0114be40ef11069611,selected_candidate_loading,True,5e23f10b738eaf6c6850c0ecc6979422bff6b5267b91ba0114be40ef11069611,bernoulli
rep2,start_P,5,3,bfgs,bernoulli,bernoulli,59.0752315292778,False,False,-41.77881592077131,-71.31643168541021,bfgs,7,True,2.3596473663900496e-10,False,2,bfgs,13,False,1.1986860271040457e-08,False,2,bernoulli,-41.77881592077131,-1.1409000595118486|0.78928436885271569|-0.25426240909316411,50815ab04ad0be892433cdf55e41a768c2a62f9c3bd3d1516d245995505bdaa1,selected_candidate_loading,True,50815ab04ad0be892433cdf55e41a768c2a62f9c3bd3d1516d245995505bdaa1,bernoulli
rep2,start_P,5,4,bfgs,bernoulli,bernoulli,45.95896997223902,False,True,-51.48280236906364,-74.46228735518315,bfgs,7,True,6.502354210624617e-13,True,0,bfgs,8,True,1.451855635714594e-10,False,2,bernoulli,-51.48280236906364,-0.058633138133087334|-0.049175507473695139|0.20789413714833008,aa1614df4ed6b894c9704dc136e8e075d4499fc45cf01eaec53205ab057b0fb2,selected_candidate_loading,True,aa1614df4ed6b894c9704dc136e8e075d4499fc45cf01eaec53205ab057b0fb2,bernoulli
rep2,start_P,5,5,bfgs,bernoulli,bernoulli,54.89202139846621,False,True,-44.62510227242152,-72.07111297165463,bfgs,7,True,2.5735052977537976e-12,True,0,bfgs,10,True,1.2885627231895568e-09,False,2,bernoulli,-44.62510227242152,-0.51776880369975475|0.75712723661517478|-0.68025854554159215,382ad17bb552f021a0e3c16975c462ab5278baf704298593526061bc85170257,selected_candidate_loading,True,382ad17bb552f021a0e3c16975c462ab5278baf704298593526061bc85170257,bernoulli
rep2,start_P,5,6,bfgs,bernoulli,bernoulli,49.990593247148965,False,True,-47.374898226207996,-72.37019484978248,bfgs,7,True,5.865308239094701e-14,True,0,bfgs,8,True,4.9157233839025594e-11,True,0,bernoulli,-47.374898226207996,-0.32137275907485047|0.58158422525981446|0.25230653423216515,d72caf9b2d66cb916bbd4609cd12b972b4c84c472d6e8692e3b528b6625e36bf,selected_candidate_loading,True,d72caf9b2d66cb916bbd4609cd12b972b4c84c472d6e8692e3b528b6625e36bf,bernoulli
rep2,start_P,5,7,bfgs,bernoulli,bernoulli,54.54820181844855,False,True,-46.95127436728002,-74.2253752765043,bfgs,7,True,3.017253114023788e-12,True,0,bfgs,10,True,8.577490828720613e-10,False,2,bernoulli,-46.95127436728002,-0.25092443791316033|-0.26021112307846267|-0.67154740163565896,14e820e4d3b0ad2c739df925baa96a900781007c7096d58471577c6c3d1c5ef9,selected_candidate_loading,True,14e820e4d3b0ad2c739df925baa96a900781007c7096d58471577c6c3d1c5ef9,bernoulli
rep2,start_P,5,8,bfgs,bernoulli,bernoulli,56.88506296500145,False,True,-46.03916033770922,-74.48169182020995,bfgs,7,True,1.5735004410544206e-10,False,2,bfgs,10,True,5.933564750648657e-12,True,0,bernoulli,-46.03916033770922,0.29862544934752122|-0.64219047012593877|-0.38937479093259642,01c7919abe9ea470ffe0d3539c2a6ab2581d44322e636e19b21840ae5d4d024e,selected_candidate_loading,True,01c7919abe9ea470ffe0d3539c2a6ab2581d44322e636e19b21840ae5d4d024e,bernoulli
rep2,start_P,6,3,bfgs,bernoulli,bernoulli,59.205132156376834,False,True,-41.326123517777305,-70.92868959596572,bfgs,7,True,1.4280754356832404e-11,True,0,bfgs,13,True,1.4904397716009044e-10,False,2,bernoulli,-41.326123517777305,-1.1562131651014185|0.86504130254174139|-0.32891423055194646,15585c1414cc2829721dcf36ba33971b16e7851d16580ad0b5ccde8f4035212e,selected_candidate_loading,True,15585c1414cc2829721dcf36ba33971b16e7851d16580ad0b5ccde8f4035212e,bernoulli
rep2,start_P,6,4,bfgs,bernoulli,bernoulli,46.16595322127955,False,True,-51.283848985999384,-74.36682559663916,bfgs,6,True,4.84117190779898e-12,True,0,bfgs,8,True,3.312479179840011e-11,True,0,bernoulli,-51.283848985999384,-0.030117842192915269|-0.071524898525704983|0.2541748143027035,43cfe384b63b05867a58461783621c87dfc6cbd3ef042d66d780e078af28adbb,selected_candidate_loading,True,43cfe384b63b05867a58461783621c87dfc6cbd3ef042d66d780e078af28adbb,bernoulli
rep2,start_P,6,5,bfgs,bernoulli,bernoulli,55.10292504718281,False,True,-44.160156522025325,-71.71161904561673,bfgs,6,True,1.3926744646397538e-09,False,2,bfgs,11,True,9.72739178095594e-10,False,2,bernoulli,-44.160156522025325,-0.50262949712932559|0.83833755102703422|-0.66432855909890187,76ffb0304d37f805729a49f9ecae0880ae34ba3ee6e967f460a9c1f20c9b1253,selected_candidate_loading,True,76ffb0304d37f805729a49f9ecae0880ae34ba3ee6e967f460a9c1f20c9b1253,bernoulli
rep2,start_P,6,6,bfgs,bernoulli,bernoulli,49.18003569527902,False,True,-47.80354604904746,-72.39356389668697,bfgs,7,True,7.674927360312723e-12,True,0,bfgs,8,True,2.3680181371332764e-09,False,2,bernoulli,-47.80354604904746,-0.38079342498740731|0.49548684107022967|0.25361323257571139,77773b17d36c934897268ed59cfa3887dd99fedd37d3272369dad554baf33d71,selected_candidate_loading,True,77773b17d36c934897268ed59cfa3887dd99fedd37d3272369dad554baf33d71,bernoulli
rep2,start_P,6,7,bfgs,bernoulli,bernoulli,56.1747952372469,False,True,-46.13319981185517,-74.22059743047862,bfgs,6,True,7.892442255297283e-12,True,0,bfgs,10,True,2.4023155242858253e-09,False,2,bernoulli,-46.13319981185517,-0.20640273516836802|-0.38403102472015838|-0.71481061927426792,150adc3e06cf6d671661a156c22d06eccbf38238f0bf0addc8a09cdd3e007ead,selected_candidate_loading,True,150adc3e06cf6d671661a156c22d06eccbf38238f0bf0addc8a09cdd3e007ead,bernoulli
rep2,start_P,6,8,bfgs,bernoulli,bernoulli,56.98069912569878,False,True,-46.034737147751045,-74.52508671060043,bfgs,7,True,2.3941293392226727e-12,True,0,bfgs,11,True,1.030755925057747e-10,False,2,bernoulli,-46.034737147751045,0.34586028601478186|-0.59224828716242839|-0.42498499994862426,736adf2a5d114d45299ff18309961eae48747998409ecd2dc94c906031852bf6,selected_candidate_loading,True,736adf2a5d114d45299ff18309961eae48747998409ecd2dc94c906031852bf6,bernoulli
rep2,start_P,7,3,bfgs,bernoulli,bernoulli,60.29247302309514,False,False,-41.08218884466858,-71.22842535621615,bfgs,6,True,9.130729505812951e-12,True,0,bfgs,11,False,6.712754480719952e-07,False,2,bernoulli,-41.08218884466858,-1.1834939427884823|0.87258623996907103|-0.34711743413627688,dc3550ba61d906a2e7d6347938deec4baac84a8cad13d095154e53756de96b1d,selected_candidate_loading,True,dc3550ba61d906a2e7d6347938deec4baac84a8cad13d095154e53756de96b1d,bernoulli
rep2,start_P,7,4,bfgs,bernoulli,bernoulli,45.88255771190174,False,True,-51.5023560652897,-74.44363492124057,bfgs,8,True,1.5413226250871048e-13,True,0,bfgs,8,True,3.4461322684364856e-14,True,0,bernoulli,-51.5023560652897,-0.050907761508966524|-0.0040977830713700703|0.20897615013387497,0b3d5e8d90eab9cc1f0b83893a17a38341f7dbd42c1f42a56499dd4631c4b9ed,selected_candidate_loading,True,0b3d5e8d90eab9cc1f0b83893a17a38341f7dbd42c1f42a56499dd4631c4b9ed,bernoulli
rep2,start_P,7,5,bfgs,bernoulli,bernoulli,54.92490900254158,False,True,-44.65858240211322,-72.12103690338401,bfgs,7,True,1.9085405478236338e-11,True,0,bfgs,11,True,1.6911501338201517e-09,False,2,bernoulli,-44.65858240211322,-0.55163957237781513|0.78177616856607501|-0.64678023913861027,baf5fd701b85eb7310d9dfca69b060b252d0b0994d6880d634cd897f8923829b,selected_candidate_loading,True,baf5fd701b85eb7310d9dfca69b060b252d0b0994d6880d634cd897f8923829b,bernoulli
rep2,start_P,7,6,bfgs,bernoulli,bernoulli,49.01066682061483,False,True,-48.34480005526406,-72.85013346557147,bfgs,7,True,2.873257187729905e-13,True,0,bfgs,7,True,3.8413737746267883e-10,False,2,bernoulli,-48.34480005526406,-0.35964796980089347|0.49097866378389315|0.18559118622337081,b1c650579f86da8df270465c023d8a749e54b78674eadb10346f8e7e50b749bc,selected_candidate_loading,True,b1c650579f86da8df270465c023d8a749e54b78674eadb10346f8e7e50b749bc,bernoulli
rep2,start_P,7,7,bfgs,bernoulli,bernoulli,55.79758484776815,False,True,-46.26555751220407,-74.16434993608814,bfgs,6,True,2.7431418248013985e-12,True,0,bfgs,11,True,5.10017161836629e-10,False,2,bernoulli,-46.26555751220407,-0.19530368600339154|-0.38362314385890967|-0.69815347984310738,b7bf22455bce3f29ab782402f7fbfa083e19a4ec9dbd849cc9d0582759ae7daf,selected_candidate_loading,True,b7bf22455bce3f29ab782402f7fbfa083e19a4ec9dbd849cc9d0582759ae7daf,bernoulli
rep2,start_P,7,8,bfgs,bernoulli,bernoulli,56.7912069736896,False,True,-46.069725327978894,-74.46532881482369,bfgs,7,True,5.626832333405218e-13,True,0,bfgs,11,True,2.395021736489866e-10,False,2,bernoulli,-46.069725327978894,0.30267646713523283|-0.59543595088923029|-0.4520624132923618,4ea4663a26de9164f0bac39185c71365c392c06f710c9ff5e89b2d2fe8a9bbbe,selected_candidate_loading,True,4ea4663a26de9164f0bac39185c71365c392c06f710c9ff5e89b2d2fe8a9bbbe,bernoulli
rep2,start_P,8,3,bfgs,bernoulli,bernoulli,59.93392813509119,False,False,-41.1094858901189,-71.0764499576645,bfgs,7,True,1.958877504648626e-12,True,0,bfgs,14,False,1.1825769519191454e-08,False,2,bernoulli,-41.1094858901189,-1.1242627436847379|0.95040320671446921|-0.37864995599472512,a2713c2e785cc073c77bfb26393f9a880a8ab7f8aedcddcd05445c06cbb97c79,selected_candidate_loading,True,a2713c2e785cc073c77bfb26393f9a880a8ab7f8aedcddcd05445c06cbb97c79,bernoulli
rep2,start_P,8,4,bfgs,bernoulli,bernoulli,45.69357673507031,False,True,-51.512324752451164,-74.35911311998632,bfgs,7,True,4.673705866764521e-13,True,0,bfgs,8,True,1.74988024070899e-11,True,0,bernoulli,-51.512324752451164,-0.09012023154868988|-0.034199188955798585|0.19084627664473508,0d3488b3ba137ab3c5cdc36078a91a55eef28f8c2b5d6460c1d42e23c32c1688,selected_candidate_loading,True,0d3488b3ba137ab3c5cdc36078a91a55eef28f8c2b5d6460c1d42e23c32c1688,bernoulli
rep2,start_P,8,5,bfgs,bernoulli,bernoulli,54.411952187145545,False,False,-44.86773613655829,-72.07371223013106,bfgs,6,True,1.3899698059205435e-11,True,0,bfgs,10,False,1.535603300073518e-08,False,2,bernoulli,-44.86773613655829,-0.38507910775885074|0.80626356350794415|-0.68246065372681786,44bf05e053eaed2a9a5241af3721da1229d0d12054061dd18b81a80eee155727,selected_candidate_loading,True,44bf05e053eaed2a9a5241af3721da1229d0d12054061dd18b81a80eee155727,bernoulli
rep2,start_P,8,6,bfgs,bernoulli,bernoulli,50.279859631601,False,True,-46.93350817315927,-72.07343798895977,bfgs,6,True,7.396915302493312e-11,True,0,bfgs,8,True,1.6347973752495192e-09,False,2,bernoulli,-46.93350817315927,-0.37449170035199042|0.63562883098771084|0.22354470374336308,191e723f5edac1d4aea8b8bbfb1f7f78d1ec7fe7716c2192ee874c65f221b00c,selected_candidate_loading,True,191e723f5edac1d4aea8b8bbfb1f7f78d1ec7fe7716c2192ee874c65f221b00c,bernoulli
rep2,start_P,8,7,bfgs,bernoulli,bernoulli,56.8102017396468,False,True,-45.83323077720449,-74.23833164702789,bfgs,7,True,2.2293278334473143e-13,True,0,bfgs,12,True,3.461177483510269e-10,False,2,bernoulli,-45.83323077720449,-0.1731248015582624|-0.37807998951034266|-0.74610569121493286,e71ca4e48f37a9d039bbdcd023b0728019b740710752ea3210e753cc27865b5a,selected_candidate_loading,True,e71ca4e48f37a9d039bbdcd023b0728019b740710752ea3210e753cc27865b5a,bernoulli
rep2,start_P,8,8,bfgs,bernoulli,bernoulli,55.336470584448605,False,True,-46.90809551272151,-74.57633080494581,bfgs,7,True,8.904563197908999e-11,True,0,bfgs,12,True,7.738307772342524e-11,True,0,bernoulli,-46.90809551272151,0.36416076115630203|-0.51271273569873477|-0.3927244072997278,fe4c6d80814c600f30609fb57b2fae6dcafc8c5697411ea23c7ba3bed71a3ef5,selected_candidate_loading,True,fe4c6d80814c600f30609fb57b2fae6dcafc8c5697411ea23c7ba3bed71a3ef5,bernoulli
rep3,start_B,1,3,bfgs,bernoulli,bernoulli,49.02747827531121,False,True,-50.25917576786996,-74.77291490552557,bfgs,7,True,4.92890128711565e-10,False,2,bfgs,9,True,3.674838211509268e-15,True,0,bernoulli,-50.25917576786996,0.44544596748458143|0.075027892240234428|0.35987709343439445,aa5e73d0026e146c9e6dc06b2f6c9876c33565cb7f38126301e23bb918553daa,selected_candidate_loading,True,aa5e73d0026e146c9e6dc06b2f6c9876c33565cb7f38126301e23bb918553daa,bernoulli
rep3,start_B,1,4,bfgs,bernoulli,bernoulli,47.911706755935484,False,True,-50.75415583074539,-74.71000920871313,bfgs,7,True,3.305820062138309e-11,True,0,bfgs,7,True,6.117065742827777e-11,True,0,bernoulli,-50.75415583074539,-0.13863420179737779|0.3524847687557589|0.058344933017973145,8eedd02c7c101a45f915aa33fd2585f0593db6b2ce9dc44352a6d80c896e158b,selected_candidate_loading,True,8eedd02c7c101a45f915aa33fd2585f0593db6b2ce9dc44352a6d80c896e158b,bernoulli
rep3,start_B,1,5,bfgs,bernoulli,bernoulli,50.82369772646835,False,True,-48.865430927471074,-74.27727979070525,bfgs,11,True,5.2088022783891576e-11,True,0,bfgs,7,True,3.239843948676935e-11,True,0,bernoulli,-48.865430927471074,0.44126554025186854|0.30246554111794532|-0.12858999812979785,70161af0c0c95c30f2e7709ba5e2642c1fe97d73d6ac277b95b3193ef6d0f4bb,selected_candidate_loading,True,70161af0c0c95c30f2e7709ba5e2642c1fe97d73d6ac277b95b3193ef6d0f4bb,bernoulli
rep3,start_B,1,6,bfgs,bernoulli,bernoulli,48.24520564084155,False,True,-50.72361085028731,-74.84621367070808,bfgs,7,True,2.3982142938194784e-09,False,2,bfgs,9,True,1.2276940575262075e-11,True,0,bernoulli,-50.72361085028731,0.32187505189648685|0.050703383737500225|0.33722184383550718,1c37614861d16c4af85f1e20dabb32e79701591159400779503a79d5969aaa3b,selected_candidate_loading,True,1c37614861d16c4af85f1e20dabb32e79701591159400779503a79d5969aaa3b,bernoulli
rep3,start_B,1,7,bfgs,bernoulli,bernoulli,53.49551408062871,False,True,-46.87900194928204,-73.6267589895964,bfgs,11,True,1.3294514378259236e-10,False,2,bfgs,8,True,1.9828583219805296e-13,True,0,bernoulli,-46.87900194928204,-0.12052503235821342|0.42876728959373334|-0.39633697481687657,3bfb5e4fca47ff268d75b756c17170c5b18cd438ab3dabbb846d38e2f5009e39,selected_candidate_loading,True,3bfb5e4fca47ff268d75b756c17170c5b18cd438ab3dabbb846d38e2f5009e39,bernoulli
rep3,start_B,1,8,bfgs,bernoulli,bernoulli,49.25874154017819,False,True,-49.80594546318362,-74.43531623327272,bfgs,8,True,9.799035471935724e-11,True,0,bfgs,8,True,2.329492154728996e-12,True,0,bernoulli,-49.80594546318362,0.57379984073593282|-0.30169489926097937|0.019864617131946847,f0ecc033f536956de0221e1a34d979149ad398ebd08ce3dd37385716d4aa5bc8,selected_candidate_loading,True,f0ecc033f536956de0221e1a34d979149ad398ebd08ce3dd37385716d4aa5bc8,bernoulli
rep3,start_B,2,3,bfgs,bernoulli,bernoulli,48.91548804691824,False,True,-49.38846721095238,-73.8462112344115,bfgs,7,True,5.31859001284829e-12,True,0,bfgs,8,True,1.8404887835998806e-09,False,2,bernoulli,-49.38846721095238,0.55895032473506723|0.010800287943991901|0.42820325764058698,7bdad1fe4ccf4d895abcb61cfe88b102a8005397b8f11d1680b6a3248f06940c,selected_candidate_loading,True,7bdad1fe4ccf4d895abcb61cfe88b102a8005397b8f11d1680b6a3248f06940c,bernoulli
rep3,start_B,2,4,bfgs,bernoulli,bernoulli,47.48969580601417,False,True,-51.08525595741209,-74.83010386041917,bfgs,8,True,9.92947946087952e-12,True,0,bfgs,9,True,2.9043967231245915e-10,False,2,bernoulli,-51.08525595741209,-0.029152062385680987|0.36210436437560134|0.3184444512665473,e790c1af304cc9906caec50bc4809fd627fb2f55b577053b37ae085af41a9c1b,selected_candidate_loading,True,e790c1af304cc9906caec50bc4809fd627fb2f55b577053b37ae085af41a9c1b,bernoulli
rep3,start_B,2,5,bfgs,bernoulli,bernoulli,53.3087289250454,False,True,-46.29969776690786,-72.95406222943056,bfgs,7,True,6.436851052171733e-13,True,0,bfgs,8,True,2.24089191647181e-11,True,0,bernoulli,-46.29969776690786,0.82158264110991519|0.3585809283495438|-0.083113651331866795,1cde159d6d92f70a9a52fffa5f0a8868bcf8a506681dc99f4c3cba1e33911ba8,selected_candidate_loading,True,1cde159d6d92f70a9a52fffa5f0a8868bcf8a506681dc99f4c3cba1e33911ba8,bernoulli
rep3,start_B,2,6,bfgs,bernoulli,bernoulli,47.37551457077889,False,False,-50.37647706197745,-74.06423434736689,bfgs,7,True,2.7461224405556097e-10,False,2,bfgs,9,False,4.280463882233576e-08,False,2,bernoulli,-50.37647706197745,0.53196692653901401|0.11562499884607173|0.23843573745649962,ac5ead6d96b37e8e2e76d730cfca80417d96d57299b8fd5f49b25a7a81d3fdd0,selected_candidate_loading,True,ac5ead6d96b37e8e2e76d730cfca80417d96d57299b8fd5f49b25a7a81d3fdd0,bernoulli
