scenario,condition_name,trial,seed_data,seed_model,true_x,true_y,est_x,est_y,fix_w,fix_x,n,d,k,rmse_z,rmse_x,rmse_y,q_final,w_est,success,error_message,note
C,oracle_C,13,9300,9350,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.024358881289509658,0.45156843937233604,0.029088773158173944,18222.36737314809,0.49924205520327264,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,14,9400,9450,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023255835212984636,0.45224961381268,0.028167086256896588,18007.099808992534,0.5005396368706955,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,15,9500,9550,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023392241706474682,0.4476511053761142,0.028291670975271667,18162.088145088208,0.5001296842303032,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,16,9600,9650,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.02316644595526173,0.4538040225382946,0.028207459257356016,18172.145239147394,0.5005288215061707,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,17,9700,9750,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.024001211797849704,0.45570909573894974,0.029061179108220946,18258.53606602182,0.49964074280483584,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,18,9800,9850,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022303554403442855,0.4532419436408838,0.027220132541213117,18136.712800353896,0.49985086624402175,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,19,9900,9950,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022708377271826754,0.45192656450064156,0.027756513801016403,18258.576397701858,0.49996598161830297,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,20,10000,10050,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.021933442983564987,0.45290782870662805,0.026860132938588167,18148.734003320227,0.4989582308788166,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,21,10100,10150,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023535925673235335,0.45292807228900084,0.028672204044122143,18184.52758796231,0.4992064260180878,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,22,10200,10250,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.026016933637741935,0.4555291364203344,0.031833817293842236,17987.846102239855,0.4991341887031518,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,23,10300,10350,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.024518230249208274,0.45733667658515814,0.03008168358935871,18181.215388592933,0.49991018021164896,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,24,10400,10450,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022415838459680856,0.4519662145360057,0.02739523963527726,18161.905793104892,0.49956702826610305,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,25,10500,10550,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023476778127031257,0.45809158799481814,0.0289684394154722,18306.73078858995,0.5014580746991919,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,26,10600,10650,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022639777705985898,0.4524515237372841,0.02728196451407453,18096.989570705184,0.4994778657077223,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,27,10700,10750,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.02277100844261067,0.4552640042594346,0.027716698290299175,18235.803893950586,0.49973426551879463,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,28,10800,10850,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023276221526662196,0.45332530139497135,0.02831226914654285,17997.284566102506,0.49932596481301694,True,,fixed_official exp4 scen_c 30trials
